"lon","lat","time","lwe_cm"
113.25,-1.25,2014-09-01,-18.9825838562438
113.25,-1.25,2014-10-01,-21.7029200402711
113.25,-1.25,2014-11-01,-11.6636713649715
113.25,-1.25,2014-12-01,-6.19708659896303
113.25,-1.25,2015-01-01,-0.730501832954561
113.25,-1.25,2015-02-01,3.32969066596138
113.25,-1.25,2015-03-01,-0.92319739391685
113.25,-1.25,2015-04-01,-2.22212848188398
113.25,-1.25,2015-05-01,-1.01790929317987
113.25,-1.25,2015-06-01,-7.57772354732615
113.25,-1.25,2015-07-01,-14.1375378014724
113.25,-1.25,2015-08-01,-24.7845462141417
113.25,-1.25,2015-09-01,-28.6450485978788
113.25,-1.25,2015-10-01,-23.1313531041025
113.25,-1.25,2015-11-01,-17.6176576103263
113.25,-1.25,2015-12-01,-12.10396211655
113.25,-1.25,2016-01-01,-8.47547851599845
113.25,-1.25,2016-02-01,-7.13292697826826
113.25,-1.25,2016-03-01,-2.54772320079042
113.25,-1.25,2016-04-01,-1.55216459892946
113.25,-1.25,2016-05-01,-0.556605997068496
113.25,-1.25,2016-06-01,-9.31865572649223
113.25,-1.25,2016-07-01,-12.2774606508131
113.25,-1.25,2016-08-01,-14.7387112186321
113.25,-1.25,2016-09-01,-12.9063913892409
113.25,-1.25,2016-10-01,-11.0740715598496
113.25,-1.25,2016-11-01,-9.24175173045844
113.25,-1.25,2016-12-01,-6.42114203485301
113.25,-1.25,2017-01-01,-6.24397069802737
113.25,-1.25,2017-02-01,-3.87781692148626
113.25,-1.25,2017-03-01,-1.51166314494515
113.25,-1.25,2017-04-01,-0.771841507163587
113.25,-1.25,2017-05-01,0.413552462111818
113.25,-1.25,2017-06-01,-5.05929836074585
113.25,-0.75,2002-04-01,13.5763625622253
113.25,-0.75,2002-05-01,17.9252180588873
113.25,-0.75,2002-06-01,10.8504535019003
113.25,-0.75,2002-07-01,3.77568894491329
113.25,-0.75,2002-08-01,-3.29907561207371
113.25,-0.75,2002-09-01,-10.4326460056921
113.25,-0.75,2002-10-01,-10.7022838070371
113.25,-0.75,2002-11-01,-0.369104663493037
113.25,-0.75,2002-12-01,5.26672760761591
113.25,-0.75,2003-01-01,12.3016171070752
113.25,-0.75,2003-02-01,15.0990967233875
113.25,-0.75,2003-03-01,8.96399260953749
113.25,-0.75,2003-04-01,10.9996597181804
113.25,-0.75,2003-05-01,9.09859391132462
113.25,-0.75,2003-06-01,4.34027946099097
113.25,-0.75,2003-07-01,-0.418034989342682
113.25,-0.75,2003-08-01,-6.97734298332785
113.25,-0.75,2003-09-01,-3.27541415886187
113.25,-0.75,2003-10-01,0.556290660204441
113.25,-0.75,2003-11-01,6.92192989264167
113.25,-0.75,2003-12-01,12.5118347085723
113.25,-0.75,2004-01-01,12.1546598425706
113.25,-0.75,2004-02-01,12.44257895575
113.25,-0.75,2004-03-01,11.6026914162661
113.25,-0.75,2004-04-01,10.9199046982454
113.25,-0.75,2004-05-01,8.42080115798452
113.25,-0.75,2004-06-01,1.21187965113794
113.25,-0.75,2004-07-01,-1.44522782637136
113.25,-0.75,2004-08-01,-4.51655742091143
113.25,-0.75,2004-09-01,-5.07677899574577
113.25,-0.75,2004-10-01,-4.46365370397561
113.25,-0.75,2004-11-01,-0.12790053472089
113.25,-0.75,2004-12-01,4.62255782725819
113.25,-0.75,2005-01-01,8.65292549323146
113.25,-0.75,2005-02-01,7.08746934083022
113.25,-0.75,2005-03-01,7.1981754827651
113.25,-0.75,2005-04-01,10.6840379453825
113.25,-0.75,2005-05-01,8.75405060421027
113.25,-0.75,2005-06-01,-0.727087373777644
113.25,-0.75,2005-07-01,-3.83161182525411
113.25,-0.75,2005-08-01,-4.88278113806033
113.25,-0.75,2005-09-01,-5.16595625419621
113.25,-0.75,2005-10-01,-4.38564339784228
113.25,-0.75,2005-11-01,5.77537742988576
113.25,-0.75,2005-12-01,4.31103668380137
113.25,-0.75,2006-01-01,7.66790202118025
113.25,-0.75,2006-02-01,7.68418777103911
113.25,-0.75,2006-03-01,7.10674538740195
113.25,-0.75,2006-04-01,4.74428611429178
113.25,-0.75,2006-05-01,5.52949108444776
113.25,-0.75,2006-06-01,3.9998330549563
113.25,-0.75,2006-07-01,-4.3920019618464
113.25,-0.75,2006-08-01,-11.7898465067924
113.25,-0.75,2006-09-01,-14.0927739422353
113.25,-0.75,2006-10-01,-17.5909283222028
113.25,-0.75,2006-11-01,-13.7467752064684
113.25,-0.75,2006-12-01,-2.84008705413403
113.25,-0.75,2007-01-01,3.15854432266705
113.25,-0.75,2007-02-01,5.0480018918148
113.25,-0.75,2007-03-01,5.23137216312265
113.25,-0.75,2007-04-01,6.11485061117578
113.25,-0.75,2007-05-01,5.57699050181501
113.25,-0.75,2007-06-01,2.86316530504388
113.25,-0.75,2007-07-01,-3.95794193898972
113.25,-0.75,2007-08-01,-6.60699870680221
113.25,-0.75,2007-09-01,-5.00308257069356
113.25,-0.75,2007-10-01,-5.80263112255422
113.25,-0.75,2007-11-01,-1.24888763241229
113.25,-0.75,2007-12-01,3.66476505877073
113.25,-0.75,2008-01-01,0.378090234998173
113.25,-0.75,2008-02-01,1.5441247357601
113.25,-0.75,2008-03-01,4.70454143877384
113.25,-0.75,2008-04-01,5.3027201048204
113.25,-0.75,2008-05-01,0.299852444124453
113.25,-0.75,2008-06-01,-2.18401612654596
113.25,-0.75,2008-07-01,-5.26821913554243
113.25,-0.75,2008-08-01,-8.11228454843599
113.25,-0.75,2008-09-01,-5.41129262326549
113.25,-0.75,2008-10-01,-5.78691160370503
113.25,-0.75,2008-11-01,1.1619942802216
113.25,-0.75,2008-12-01,1.99791936975172
113.25,-0.75,2009-01-01,3.49480837462976
113.25,-0.75,2009-02-01,5.72052384392697
113.25,-0.75,2009-03-01,4.78601885982518
113.25,-0.75,2009-04-01,5.89418667870983
113.25,-0.75,2009-05-01,-1.60776431971098
113.25,-0.75,2009-06-01,-6.58117059705619
113.25,-0.75,2009-07-01,-7.61817254562743
113.25,-0.75,2009-08-01,-11.7883567775651
113.25,-0.75,2009-09-01,-16.5817373589285
113.25,-0.75,2009-10-01,-15.6530555150777
113.25,-0.75,2009-11-01,-8.46887001808569
113.25,-0.75,2009-12-01,-0.756057577054103
113.25,-0.75,2010-01-01,3.56325411435807
113.25,-0.75,2010-02-01,4.44320679381406
113.25,-0.75,2010-03-01,4.41048304903406
113.25,-0.75,2010-04-01,2.10334555318269
113.25,-0.75,2010-05-01,0.798812871316567
113.25,-0.75,2010-06-01,-2.24249251728836
113.25,-0.75,2010-07-01,-3.17680327642214
113.25,-0.75,2010-08-01,-2.96553623691926
113.25,-0.75,2010-09-01,-5.69842042187757
113.25,-0.75,2010-10-01,-3.11283921247487
113.25,-0.75,2010-11-01,-2.67881266142236
113.25,-0.75,2010-12-01,2.60179934458545
113.25,-0.75,2011-01-01,2.77932415742202
113.25,-0.75,2011-02-01,2.95684897025859
113.25,-0.75,2011-03-01,1.14854864101093
113.25,-0.75,2011-04-01,0.398658941455564
113.25,-0.75,2011-05-01,2.77619809514368
113.25,-0.75,2011-06-01,-2.24456870034108
113.25,-0.75,2011-07-01,-7.26533549582584
113.25,-0.75,2011-08-01,-15.8115397792505
113.25,-0.75,2011-09-01,-11.2813181263185
113.25,-0.75,2011-10-01,-7.69504396054893
113.25,-0.75,2011-11-01,-3.03110175915888
113.25,-0.75,2011-12-01,-0.229045447806234
113.25,-0.75,2012-01-01,0.87836409177646
113.25,-0.75,2012-02-01,2.51463868514175
113.25,-0.75,2012-03-01,3.79047450609038
113.25,-0.75,2012-04-01,5.04388847345458
113.25,-0.75,2012-05-01,-0.4688510716549
113.25,-0.75,2012-06-01,-5.98159061676438
113.25,-0.75,2012-07-01,-8.4905644928671
113.25,-0.75,2012-08-01,-9.543777557533
113.25,-0.75,2012-09-01,-8.87408116597808
113.25,-0.75,2012-10-01,-4.94821500118223
113.25,-0.75,2012-11-01,-1.02234883638638
113.25,-0.75,2012-12-01,0.38303369178972
113.25,-0.75,2013-01-01,-0.168422719062115
113.25,-0.75,2013-02-01,4.02456446357508
113.25,-0.75,2013-03-01,4.18440236371486
113.25,-0.75,2013-04-01,4.34424026385464
113.25,-0.75,2013-05-01,2.08863682430966
113.25,-0.75,2013-06-01,-4.10985164310307
113.25,-0.75,2013-07-01,-3.73579699743653
113.25,-0.75,2013-08-01,-5.86118328745154
113.25,-0.75,2013-09-01,-7.98656957746656
113.25,-0.75,2013-10-01,-10.1119558674816
113.25,-0.75,2013-11-01,-5.80672402590395
113.25,-0.75,2013-12-01,-1.53446163477589
113.25,-0.75,2014-01-01,5.55377928386385
113.25,-0.75,2014-02-01,-1.01206134350439
113.25,-0.75,2014-03-01,-7.57790197087263
113.25,-0.75,2014-04-01,-2.00938306733666
113.25,-0.75,2014-05-01,-1.70614206626256
113.25,-0.75,2014-06-01,-3.25513256375994
113.25,-0.75,2014-07-01,-9.50207491626656
113.25,-0.75,2014-08-01,-15.7490172687732
113.25,-0.75,2014-09-01,-17.1604097054513
113.25,-0.75,2014-10-01,-19.2470715358065
113.25,-0.75,2014-11-01,-8.50828755888149
113.25,-0.75,2014-12-01,-2.86781129051752
113.25,-0.75,2015-01-01,2.77266497784644
113.25,-0.75,2015-02-01,6.48002732203838
113.25,-0.75,2015-03-01,1.74028218767573
113.25,-0.75,2015-04-01,0.0877049121268807
113.25,-0.75,2015-05-01,1.3298705405698
113.25,-0.75,2015-06-01,-5.60810022433404
113.25,-0.75,2015-07-01,-12.5460709892379
113.25,-0.75,2015-08-01,-22.7949815848218
113.25,-0.75,2015-09-01,-25.6673948547051
113.25,-0.75,2015-10-01,-19.8540332579369
113.25,-0.75,2015-11-01,-14.0406716611687
113.25,-0.75,2015-12-01,-8.22731006440042
113.25,-0.75,2016-01-01,-4.9014855185824
113.25,-0.75,2016-02-01,-3.65105074690545
113.25,-0.75,2016-03-01,0.374879113690097
113.25,-0.75,2016-04-01,0.795912735356785
113.25,-0.75,2016-05-01,1.21694635702347
113.25,-0.75,2016-06-01,-7.20803265496202
113.25,-0.75,2016-07-01,-10.594444986735
113.25,-0.75,2016-08-01,-12.8317283910537
113.25,-0.75,2016-09-01,-10.4457545399009
113.25,-0.75,2016-10-01,-8.05978068874803
113.25,-0.75,2016-11-01,-5.6738068375952
113.25,-0.75,2016-12-01,-2.98094870678443
113.25,-0.75,2017-01-01,-2.71729553837938
113.25,-0.75,2017-02-01,-0.465122912705099
113.25,-0.75,2017-03-01,1.78704971296918
113.25,-0.75,2017-04-01,2.05017437239688
113.25,-0.75,2017-05-01,2.87689267470181
113.25,-0.75,2017-06-01,-2.82034929061614
113.25,-0.25,2002-04-01,11.8956899862572
113.25,-0.25,2002-05-01,15.2787560897624
113.25,-0.25,2002-06-01,8.52279150781262
113.25,-0.25,2002-07-01,1.76682692586285
113.25,-0.25,2002-08-01,-4.98913765608692
113.25,-0.25,2002-09-01,-10.906310852123
113.25,-0.25,2002-10-01,-10.0820674266999
113.25,-0.25,2002-11-01,-0.451812681576878
113.25,-0.25,2002-12-01,4.99213157066453
113.25,-0.25,2003-01-01,12.0165563002517
113.25,-0.25,2003-02-01,14.5831307761164
113.25,-0.25,2003-03-01,8.4169647652157
113.25,-0.25,2003-04-01,9.66763795543405
113.25,-0.25,2003-05-01,7.34806737749809
113.25,-0.25,2003-06-01,2.73992167220404
113.25,-0.25,2003-07-01,-1.86822403309
113.25,-0.25,2003-08-01,-7.4660293440332
113.25,-0.25,2003-09-01,-3.94661215917976
113.25,-0.25,2003-10-01,0.160959598860897
113.25,-0.25,2003-11-01,6.64888472695413
113.25,-0.25,2003-12-01,12.4693146709344
113.25,-0.25,2004-01-01,12.2585474090651
113.25,-0.25,2004-02-01,12.2841772427073
113.25,-0.25,2004-03-01,11.0069932258063
113.25,-0.25,2004-04-01,10.0055615453031
113.25,-0.25,2004-05-01,7.28912133522571
113.25,-0.25,2004-06-01,0.144705566461064
113.25,-0.25,2004-07-01,-2.68651802883824
113.25,-0.25,2004-08-01,-5.8090210581379
113.25,-0.25,2004-09-01,-5.74345931542692
113.25,-0.25,2004-10-01,-4.74633895197086
113.25,-0.25,2004-11-01,-0.136385910670434
113.25,-0.25,2004-12-01,4.85914129958906
113.25,-0.25,2005-01-01,8.92524402097732
113.25,-0.25,2005-02-01,6.93570471052806
113.25,-0.25,2005-03-01,7.0246908714964
113.25,-0.25,2005-04-01,9.62967706545429
113.25,-0.25,2005-05-01,7.32589559618397
113.25,-0.25,2005-06-01,-1.25446484668717
113.25,-0.25,2005-07-01,-4.48856871045083
113.25,-0.25,2005-08-01,-6.2114239381109
113.25,-0.25,2005-09-01,-5.66449964886729
113.25,-0.25,2005-10-01,-4.49052435586282
113.25,-0.25,2005-11-01,5.29693663879941
113.25,-0.25,2005-12-01,4.48269929493146
113.25,-0.25,2006-01-01,8.17458860999782
113.25,-0.25,2006-02-01,8.20644572205978
113.25,-0.25,2006-03-01,7.13785019280759
113.25,-0.25,2006-04-01,4.74825588934748
113.25,-0.25,2006-05-01,5.10280942235159
113.25,-0.25,2006-06-01,2.9165336370955
113.25,-0.25,2006-07-01,-5.34504482376086
113.25,-0.25,2006-08-01,-12.6312264837057
113.25,-0.25,2006-09-01,-15.0791403646811
113.25,-0.25,2006-10-01,-17.1781887092258
113.25,-0.25,2006-11-01,-11.9694939830051
113.25,-0.25,2006-12-01,-2.24832268493677
113.25,-0.25,2007-01-01,4.18553618524212
113.25,-0.25,2007-02-01,5.79425485465133
113.25,-0.25,2007-03-01,5.85436885191858
113.25,-0.25,2007-04-01,5.78824141360793
113.25,-0.25,2007-05-01,5.13167473480311
113.25,-0.25,2007-06-01,2.27747391388057
113.25,-0.25,2007-07-01,-4.41156572690965
113.25,-0.25,2007-08-01,-6.96271331774053
113.25,-0.25,2007-09-01,-5.09530896496733
113.25,-0.25,2007-10-01,-5.66077138302852
113.25,-0.25,2007-11-01,-0.509408548612656
113.25,-0.25,2007-12-01,4.49856591147527
113.25,-0.25,2008-01-01,1.74386730013933
113.25,-0.25,2008-02-01,2.86745702873189
113.25,-0.25,2008-03-01,5.39452871793714
113.25,-0.25,2008-04-01,5.71372056846198
113.25,-0.25,2008-05-01,0.373530079434295
113.25,-0.25,2008-06-01,-2.27144939894382
113.25,-0.25,2008-07-01,-5.29459694189343
113.25,-0.25,2008-08-01,-8.12778949502896
113.25,-0.25,2008-09-01,-5.61765674972151
113.25,-0.25,2008-10-01,-5.84754614118225
113.25,-0.25,2008-11-01,1.01357452551576
113.25,-0.25,2008-12-01,2.91013211111996
113.25,-0.25,2009-01-01,5.02494932749295
113.25,-0.25,2009-02-01,7.20497410416537
113.25,-0.25,2009-03-01,5.74420196145045
113.25,-0.25,2009-04-01,6.64567973648652
113.25,-0.25,2009-05-01,-1.12872631524668
113.25,-0.25,2009-06-01,-7.19682326327917
113.25,-0.25,2009-07-01,-7.98046351160463
113.25,-0.25,2009-08-01,-12.8829637897455
113.25,-0.25,2009-09-01,-16.6179700833049
113.25,-0.25,2009-10-01,-14.663968312246
113.25,-0.25,2009-11-01,-6.69309301294502
113.25,-0.25,2009-12-01,0.723126148037709
113.25,-0.25,2010-01-01,5.26993887798481
113.25,-0.25,2010-02-01,5.77051741364102
113.25,-0.25,2010-03-01,5.83769179182234
113.25,-0.25,2010-04-01,3.17679660503928
113.25,-0.25,2010-05-01,1.37099162799978
113.25,-0.25,2010-06-01,-2.86000125682579
113.25,-0.25,2010-07-01,-4.03821087176179
113.25,-0.25,2010-08-01,-3.54761038792638
113.25,-0.25,2010-09-01,-5.50463597644248
113.25,-0.25,2010-10-01,-2.83298149937639
113.25,-0.25,2010-11-01,-2.04991401469921
113.25,-0.25,2010-12-01,4.15872338409368
113.25,-0.25,2011-01-01,4.7498658502713
113.25,-0.25,2011-02-01,5.34100831644892
113.25,-0.25,2011-03-01,3.49501068054394
113.25,-0.25,2011-04-01,2.104564575662
113.25,-0.25,2011-05-01,4.23487035181969
113.25,-0.25,2011-06-01,-0.889085331865618
113.25,-0.25,2011-07-01,-6.01304101555093
113.25,-0.25,2011-08-01,-13.9145252255921
113.25,-0.25,2011-09-01,-9.46441775859506
113.25,-0.25,2011-10-01,-5.62026226872893
113.25,-0.25,2011-11-01,-0.704658497971744
113.25,-0.25,2011-12-01,2.89648936887332
113.25,-0.25,2012-01-01,4.31321892292533
113.25,-0.25,2012-02-01,5.33172862681977
113.25,-0.25,2012-03-01,6.78588612507767
113.25,-0.25,2012-04-01,7.35415437253117
113.25,-0.25,2012-05-01,1.53664857721443
113.25,-0.25,2012-06-01,-4.2808572181023
113.25,-0.25,2012-07-01,-6.99051788631263
113.25,-0.25,2012-08-01,-7.74038448201654
113.25,-0.25,2012-09-01,-6.69846898702834
113.25,-0.25,2012-10-01,-2.41807261252941
113.25,-0.25,2012-11-01,1.86232376196952
113.25,-0.25,2012-12-01,3.44856319204132
113.25,-0.25,2013-01-01,3.11763880374478
113.25,-0.25,2013-02-01,6.76126088880374
113.25,-0.25,2013-03-01,6.74138274596673
113.25,-0.25,2013-04-01,6.72150460312972
113.25,-0.25,2013-05-01,4.31439857323032
113.25,-0.25,2013-06-01,-2.05762574439803
113.25,-0.25,2013-07-01,-2.20503739604928
113.25,-0.25,2013-08-01,-3.89353498487208
113.25,-0.25,2013-09-01,-5.58203257369487
113.25,-0.25,2013-10-01,-7.27053016251767
113.25,-0.25,2013-11-01,-2.51762677938859
113.25,-0.25,2013-12-01,1.91718083377287
113.25,-0.25,2014-01-01,8.95154587737968
113.25,-0.25,2014-02-01,1.44308689657667
113.25,-0.25,2014-03-01,-6.06537208422634
113.25,-0.25,2014-04-01,-0.0376479076945144
113.25,-0.25,2014-05-01,0.677194077309281
113.25,-0.25,2014-06-01,-1.16381669079741
113.25,-0.25,2014-07-01,-7.18258147949494
113.25,-0.25,2014-08-01,-13.2013462681925
113.25,-0.25,2014-09-01,-13.7726659573471
113.25,-0.25,2014-10-01,-15.3336063635846
113.25,-0.25,2014-11-01,-4.74567153122542
113.25,-0.25,2014-12-01,1.00568163825234
113.25,-0.25,2015-01-01,6.75703480773011
113.25,-0.25,2015-02-01,10.1861850242665
113.25,-0.25,2015-03-01,5.02616255576759
113.25,-0.25,2015-04-01,3.09673469048536
113.25,-0.25,2015-05-01,4.53549941941828
113.25,-0.25,2015-06-01,-2.63366087082628
113.25,-0.25,2015-07-01,-9.80282116107085
113.25,-0.25,2015-08-01,-18.7719093311471
113.25,-0.25,2015-09-01,-20.6384061864365
113.25,-0.25,2015-10-01,-15.0559336166832
113.25,-0.25,2015-11-01,-9.4734610469298
113.25,-0.25,2015-12-01,-3.89098847717644
113.25,-0.25,2016-01-01,-0.668901477075381
113.25,-0.25,2016-02-01,0.353943089916908
113.25,-0.25,2016-03-01,3.75058766478779
113.25,-0.25,2016-04-01,3.84078798184292
113.25,-0.25,2016-05-01,3.93098829889806
113.25,-0.25,2016-06-01,-4.08020983077656
113.25,-0.25,2016-07-01,-7.67891349276418
113.25,-0.25,2016-08-01,-9.73549007745925
113.25,-0.25,2016-09-01,-6.89612746189596
113.25,-0.25,2016-10-01,-4.05676484633266
113.25,-0.25,2016-11-01,-1.21740223076937
113.25,-0.25,2016-12-01,1.37128671496511
113.25,-0.25,2017-01-01,1.56590417310417
113.25,-0.25,2017-02-01,3.70918065286682
113.25,-0.25,2017-03-01,5.85245713262947
113.25,-0.25,2017-04-01,5.85933855320444
113.25,-0.25,2017-05-01,6.48819648258714
113.25,-0.25,2017-06-01,0.7027780988445
113.25,0.25,2002-04-01,9.3219644225161
113.25,0.25,2002-05-01,11.8631576962844
113.25,0.25,2002-06-01,5.77888121497231
113.25,0.25,2002-07-01,-0.305395266339822
113.25,0.25,2002-08-01,-6.38967174765196
113.25,0.25,2002-09-01,-10.8891108281362
113.25,0.25,2002-10-01,-8.91607497065229
113.25,0.25,2002-11-01,-0.448176284493446
113.25,0.25,2002-12-01,4.40477974296231
113.25,0.25,2003-01-01,11.1318126537592
113.25,0.25,2003-02-01,13.1670287093266
113.25,0.25,2003-03-01,7.1001266777968
113.25,0.25,2003-04-01,7.38213644450111
113.25,0.25,2003-05-01,4.98008480913946
113.25,0.25,2003-06-01,0.899774048797752
113.25,0.25,2003-07-01,-3.18053671154396
113.25,0.25,2003-08-01,-7.95071636377526
113.25,0.25,2003-09-01,-4.28492315323185
113.25,0.25,2003-10-01,0.0442978790764379
113.25,0.25,2003-11-01,6.40856235024839
113.25,0.25,2003-12-01,12.1326817804194
113.25,0.25,2004-01-01,11.8500559356428
113.25,0.25,2004-02-01,11.4296831352751
113.25,0.25,2004-03-01,9.70085641127405
113.25,0.25,2004-04-01,8.44120508076902
113.25,0.25,2004-05-01,5.7949205472779
113.25,0.25,2004-06-01,-0.889454966125356
113.25,0.25,2004-07-01,-3.6159175814742
113.25,0.25,2004-08-01,-6.63606220993884
113.25,0.25,2004-09-01,-5.84322719211803
113.25,0.25,2004-10-01,-4.54875535025185
113.25,0.25,2004-11-01,0.0976334857898629
113.25,0.25,2004-12-01,4.91188825119256
113.25,0.25,2005-01-01,8.73013290422074
113.25,0.25,2005-02-01,6.1481692435092
113.25,0.25,2005-03-01,6.13835776724765
113.25,0.25,2005-04-01,7.98443039362113
113.25,0.25,2005-05-01,5.57109132341778
113.25,0.25,2005-06-01,-1.77366741311815
113.25,0.25,2005-07-01,-4.85378731548017
113.25,0.25,2005-08-01,-7.14149015917703
113.25,0.25,2005-09-01,-5.62442976564087
113.25,0.25,2005-10-01,-4.20155010873187
113.25,0.25,2005-11-01,4.95978493523346
113.25,0.25,2005-12-01,4.47048695290953
113.25,0.25,2006-01-01,8.08142781803805
113.25,0.25,2006-02-01,8.00827299783069
113.25,0.25,2006-03-01,6.50924016291932
113.25,0.25,2006-04-01,4.12010575563167
113.25,0.25,2006-05-01,4.26902785616994
113.25,0.25,2006-06-01,1.72356982940933
113.25,0.25,2006-07-01,-6.24367905782829
113.25,0.25,2006-08-01,-12.99713061112
113.25,0.25,2006-09-01,-14.4944552400767
113.25,0.25,2006-10-01,-15.490205199406
113.25,0.25,2006-11-01,-9.44183269871795
113.25,0.25,2006-12-01,-1.52700334949053
113.25,0.25,2007-01-01,4.89418341179203
113.25,0.25,2007-02-01,5.9904709370867
113.25,0.25,2007-03-01,5.85565164884542
113.25,0.25,2007-04-01,5.01986656306768
113.25,0.25,2007-05-01,4.40264735123674
113.25,0.25,2007-06-01,1.62362866354646
113.25,0.25,2007-07-01,-4.62572579183631
113.25,0.25,2007-08-01,-6.81896197755732
113.25,0.25,2007-09-01,-4.63253268330106
113.25,0.25,2007-10-01,-4.85190326099698
113.25,0.25,2007-11-01,0.620975134748473
113.25,0.25,2007-12-01,5.26365893779402
113.25,0.25,2008-01-01,2.79441551194556
113.25,0.25,2008-02-01,3.82256531841754
113.25,0.25,2008-03-01,5.51324157707938
113.25,0.25,2008-04-01,5.74332965974676
113.25,0.25,2008-05-01,0.398218846115422
113.25,0.25,2008-06-01,-2.24885334032176
113.25,0.25,2008-07-01,-4.98247897172407
113.25,0.25,2008-08-01,-7.45494394778874
113.25,0.25,2008-09-01,-5.19698429474809
113.25,0.25,2008-10-01,-5.35110468285938
113.25,0.25,2008-11-01,1.17180374556357
113.25,0.25,2008-12-01,3.79592829911463
113.25,0.25,2009-01-01,6.23760140805865
113.25,0.25,2009-02-01,8.17241389665812
113.25,0.25,2009-03-01,6.0117593193134
113.25,0.25,2009-04-01,6.88451083430214
113.25,0.25,2009-05-01,-0.916918358049435
113.25,0.25,2009-06-01,-7.83135603985595
113.25,0.25,2009-07-01,-8.05632691412994
113.25,0.25,2009-08-01,-13.6310107313346
113.25,0.25,2009-09-01,-15.9089000919385
113.25,0.25,2009-10-01,-12.9341031847685
113.25,0.25,2009-11-01,-4.605525339638
113.25,0.25,2009-12-01,2.2130659777306
113.25,0.25,2010-01-01,6.59347630675257
113.25,0.25,2010-02-01,6.46726961246486
113.25,0.25,2010-03-01,6.6447954680569
113.25,0.25,2010-04-01,3.62837666922504
113.25,0.25,2010-05-01,1.87093863111112
113.25,0.25,2010-06-01,-3.0691018682101
113.25,0.25,2010-07-01,-4.28993674244084
113.25,0.25,2010-08-01,-3.41148864864134
113.25,0.25,2010-09-01,-4.6542408520815
113.25,0.25,2010-10-01,-1.82925842546538
113.25,0.25,2010-11-01,-0.936049115871475
113.25,0.25,2010-12-01,5.56506249748214
113.25,0.25,2011-01-01,6.37560321812936
113.25,0.25,2011-02-01,7.18614393877658
113.25,0.25,2011-03-01,5.35541477302663
113.25,0.25,2011-04-01,3.45522175462118
113.25,0.25,2011-05-01,5.52123038306781
113.25,0.25,2011-06-01,0.594660313692474
113.25,0.25,2011-07-01,-4.33190975568286
113.25,0.25,2011-08-01,-11.247860035131
113.25,0.25,2011-09-01,-6.68115068406497
113.25,0.25,2011-10-01,-2.87312573693474
113.25,0.25,2011-11-01,2.14268032971452
113.25,0.25,2011-12-01,6.03058705665441
113.25,0.25,2012-01-01,7.62156777807848
113.25,0.25,2012-02-01,7.887534661946
113.25,0.25,2012-03-01,9.47491428883375
113.25,0.25,2012-04-01,9.43095089038177
113.25,0.25,2012-05-01,3.53618007388116
113.25,0.25,2012-06-01,-2.35859074261946
113.25,0.25,2012-07-01,-4.92722922719526
113.25,0.25,2012-08-01,-5.2680660230722
113.25,0.25,2012-09-01,-3.75319531510652
113.25,0.25,2012-10-01,0.713719646870891
113.25,0.25,2012-11-01,5.1806346088483
113.25,0.25,2012-12-01,6.6070041664208
113.25,0.25,2013-01-01,6.36915871264379
113.25,0.25,2013-02-01,9.12038992010242
113.25,0.25,2013-03-01,9.07936626054865
113.25,0.25,2013-04-01,9.03834260099489
113.25,0.25,2013-05-01,6.8007784482181
113.25,0.25,2013-06-01,0.316413285579514
113.25,0.25,2013-07-01,-0.199954727003947
113.25,0.25,2013-08-01,-1.36086441064517
113.25,0.25,2013-09-01,-2.5217740942864
113.25,0.25,2013-10-01,-3.68268377792763
113.25,0.25,2013-11-01,1.13996570428388
113.25,0.25,2013-12-01,5.50505243987079
113.25,0.25,2014-01-01,12.2633640100896
113.25,0.25,2014-02-01,4.09961245459271
113.25,0.25,2014-03-01,-4.06413910090413
113.25,0.25,2014-04-01,1.94820702591325
113.25,0.25,2014-05-01,3.10819929729957
113.25,0.25,2014-06-01,1.20331133665509
113.25,0.25,2014-07-01,-4.25639389254837
113.25,0.25,2014-08-01,-9.71609912175183
113.25,0.25,2014-09-01,-9.31635150150818
113.25,0.25,2014-10-01,-10.3354538772097
113.25,0.25,2014-11-01,-0.311869793201481
113.25,0.25,2014-12-01,5.23086251863078
113.25,0.25,2015-01-01,10.773594830463
113.25,0.25,2015-02-01,13.6589741238322
113.25,0.25,2015-03-01,8.1321611933209
113.25,0.25,2015-04-01,6.0911654132163
113.25,0.25,2015-05-01,7.76606779383513
113.25,0.25,2015-06-01,0.694117115982632
113.25,0.25,2015-07-01,-6.37783356186987
113.25,0.25,2015-08-01,-13.3392958259617
113.25,0.25,2015-09-01,-14.486527681847
113.25,0.25,2015-10-01,-9.37524929033709
113.25,0.25,2015-11-01,-4.26397089882722
113.25,0.25,2015-12-01,0.84730749268266
113.25,0.25,2016-01-01,3.68057708455352
113.25,0.25,2016-02-01,4.39019077471515
113.25,0.25,2016-03-01,7.24415840448958
113.25,0.25,2016-04-01,7.17055860711995
113.25,0.25,2016-05-01,7.09695880975032
113.25,0.25,2016-06-01,-0.0578730544991726
113.25,0.25,2016-07-01,-3.90471143692864
113.25,0.25,2016-08-01,-5.59913230759192
113.25,0.25,2016-09-01,-2.50664991878458
113.25,0.25,2016-10-01,0.585832470022761
113.25,0.25,2016-11-01,3.6783148588301
113.25,0.25,2016-12-01,5.87614354373039
113.25,0.25,2017-01-01,6.0312931170031
